127.0.0.1 - - [24/Oct/2019:13:04:07 +0900] "GET / HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:53 +0900] "GET /cop/boot/img/coffee/findWrap_bg.jpg HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:53 +0900] "GET /cop/boot/img/footer/footer_logo.png HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:58 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20312
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:59 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:59 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:59 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:59 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:12:59 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:21 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20311
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:21 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:21 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:21 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:21 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:21 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:22 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20311
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:22 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:22 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:22 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:22 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:22 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:23 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20311
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:23 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:23 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:23 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:23 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:23 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:23 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:35 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20311
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:35 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:35 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:35 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:35 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:35 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:36 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20311
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:36 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:36 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:36 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:36 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:36 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:59 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20356
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:59 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:59 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:59 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:59 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:59 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:13:59 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:29 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20177
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:29 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:29 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:29 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:29 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:29 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:29 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:45 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20177
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:45 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:45 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:45 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:45 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:46 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20179
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe1_1.jsp HTTP/1.1" 200 20179
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:51 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:53 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20074
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:53 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:53 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:53 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:53 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:14:53 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:15:57 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20101
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:15:57 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:15:57 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:15:57 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:15:57 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:15:57 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:05 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20108
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:05 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:05 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:05 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:05 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:05 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:05 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:06 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20108
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:06 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:06 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:06 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:06 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:06 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:27 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20116
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:27 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:27 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:27 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:27 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:27 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:28 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20116
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:28 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:28 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:28 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:28 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:28 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:58 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20114
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:58 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:58 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:58 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:58 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:58 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:16:58 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:06 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20125
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:06 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:06 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:06 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:06 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:06 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:15 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20128
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:15 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:15 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:15 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:15 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:15 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:15 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20128
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:16 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:16 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:16 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:16 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:16 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:17:16 +0900] "GET /cop/boot/fonts/NanumBarunGothic.woff HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:18:03 +0900] "GET /cop/boot/Coffe1.jsp HTTP/1.1" 200 20116
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:18:03 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:18:03 +0900] "GET /cop/boot/Coffe_files/analytics.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:18:03 +0900] "GET /cop/boot/Coffe_files/sdk.js(1).%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [24/Oct/2019:13:18:03 +0900] "GET /cop/boot/Coffe_files/sdk.js.%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C HTTP/1.1" 404 1100
